danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,label,row_index,genre_phase
0.833,0.652,11.0,-6.942,1.0,0.0762,0.00161,0.0985,0.106,0.405,158.022,4.0,135053.0,1,0,10982,3
0.87,0.516,1.0,-8.006,1.0,0.0541,0.656,0.00823,0.11,0.53,111.005,4.0,210200.0,0,0,10983,3
0.83,0.623,6.0,-4.056,1.0,0.0801,0.0219,0.0,0.0812,0.614,101.036,4.0,223366.0,1,0,10984,3
0.817,0.72,5.0,-8.134,0.0,0.0809,0.172,0.000726,0.109,0.384,119.989,4.0,180563.0,0,0,10985,3
0.795,0.845,9.0,-3.809,0.0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4.0,254920.0,1,1,10986,3
0.694,0.703,2.0,-5.266,1.0,0.418,0.0432,0.0,0.122,0.323,102.302,4.0,172068.0,1,0,10987,3
0.87,0.479,9.0,-7.779,1.0,0.165,0.161,0.000157,0.209,0.717,104.059,4.0,159123.0,0,0,10988,3
0.752,0.664,11.0,-3.906,1.0,0.151,0.257,0.0,0.109,0.258,180.084,4.0,186960.0,1,0,10989,3
0.517,0.707,7.0,-5.474,1.0,0.0693,0.0164,0.0,0.453,0.264,82.859,4.0,174398.0,1,0,10990,3
0.723,0.646,7.0,-6.38,0.0,0.0984,0.536,0.00441,0.105,0.799,109.799,4.0,161279.0,0,0,10991,3
0.679,0.697,2.0,-4.75,1.0,0.14,0.232,0.0,0.178,0.287,137.816,4.0,239289.0,0,0,10992,3
0.865,0.573,5.0,-5.501,1.0,0.0678,0.0863,0.0,0.305,0.563,94.999,4.0,155960.0,0,0,10993,3
0.682,0.738,6.0,-6.954,1.0,0.116,0.666,0.0,0.0741,0.63,94.993,4.0,271647.0,1,0,10994,3
0.7,0.562,6.0,-9.427,0.0,0.514,0.677,0.0,0.167,0.23,126.847,5.0,176842.0,1,0,10995,3
0.652,0.66,1.0,-5.319,1.0,0.0364,0.000724,0.000963,0.134,0.255,104.991,3.0,180247.0,1,0,10996,3
0.831,0.818,2.0,-7.827,1.0,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4.0,212413.0,0,0,10997,3
0.658,0.841,10.0,-2.743,0.0,0.263,0.0805,0.0,0.0717,0.676,196.055,4.0,224817.0,0,0,10998,3
0.38,0.654,11.0,-8.475,1.0,0.032,0.0121,1.19e-06,0.0605,0.456,182.216,4.0,236173.0,0,0,10999,3
0.706,0.659,0.0,-4.216,1.0,0.0381,0.0928,3.11e-06,0.122,0.567,102.122,4.0,211764.0,0,0,11000,3
0.474,0.983,10.0,-5.498,0.0,0.0598,0.0182,0.000128,0.691,0.725,92.68,4.0,184093.0,0,0,11001,3
0.678,0.752,11.0,-4.242,1.0,0.212,0.071,5.15e-06,0.0963,0.662,167.822,4.0,202333.0,0,0,11002,3
0.87,0.479,9.0,-7.779,1.0,0.165,0.161,0.000157,0.209,0.717,104.059,4.0,159123.0,0,0,11003,3
0.691,0.749,2.0,-4.486,1.0,0.0378,0.176,0.0,0.518,0.48,129.623,4.0,234666.0,0,0,11004,3
0.571,0.747,7.0,-4.659,1.0,0.17,0.478,0.0,0.116,0.635,106.253,4.0,259651.0,0,1,11005,3
0.905,0.563,8.0,-6.135,1.0,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4.0,173947.0,1,0,11006,3
0.775,0.518,6.0,-5.857,0.0,0.311,0.455,0.0,0.121,0.646,161.011,4.0,123986.0,1,1,11007,3
0.667,0.724,7.0,-4.406,1.0,0.0264,0.177,5.9e-06,0.0866,0.647,103.715,4.0,208486.0,0,0,11008,3
0.817,0.72,5.0,-8.134,0.0,0.0809,0.172,0.000726,0.109,0.384,119.989,4.0,180563.0,0,0,11009,3
0.836,0.743,10.0,-6.305,0.0,0.0656,0.0995,0.0,0.335,0.722,108.966,4.0,191822.0,1,0,11010,3
0.856,0.601,8.0,-8.942,1.0,0.0856,0.0468,0.0,0.0707,0.632,136.898,4.0,574173.0,1,0,11011,3
0.812,0.573,2.0,-10.034,1.0,0.26,0.342,2.6e-06,0.0922,0.591,93.015,4.0,212903.0,1,0,11012,3
0.507,0.9,0.0,-5.513,1.0,0.0635,0.226,0.0,0.377,0.536,94.466,4.0,217666.0,0,0,11013,3
0.767,0.499,11.0,-7.819,0.0,0.132,0.197,2.65e-06,0.194,0.609,104.058,4.0,196184.0,0,0,11014,3
0.776,0.944,9.0,-3.686,1.0,0.0642,0.127,0.00016,0.0595,0.702,120.006,4.0,237213.0,0,0,11015,3
0.588,0.844,8.0,-5.616,0.0,0.414,0.237,0.0,0.25,0.693,177.957,4.0,302324.0,0,0,11016,3
0.6,0.389,0.0,-7.982,1.0,0.0327,0.564,0.0,0.0846,0.811,150.309,4.0,234453.0,0,0,11017,3
0.629,0.56,0.0,-11.455,0.0,0.0523,0.595,0.0,0.182,0.88,118.895,3.0,136306.0,0,0,11018,3
0.726,0.802,11.0,-6.528,0.0,0.197,0.0428,0.0728,0.314,0.593,119.829,4.0,164000.0,0,0,11019,3
0.531,0.603,8.0,-8.113,1.0,0.444,0.464,0.0,0.128,0.285,90.002,4.0,174132.0,1,0,11020,3
0.692,0.488,7.0,-10.96,0.0,0.135,0.0508,0.0,0.154,0.299,171.9,4.0,114418.0,0,1,11021,3
0.736,0.569,8.0,-3.559,0.0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4.0,191506.0,0,0,11022,3
0.798,0.813,4.0,-5.869,0.0,0.162,0.564,0.000142,0.108,0.942,93.912,4.0,187609.0,0,1,11023,3
0.931,0.477,11.0,-11.782,0.0,0.185,0.0759,0.0,0.0495,0.858,100.025,4.0,214016.0,0,0,11024,3
0.793,0.308,0.0,-10.414,0.0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4.0,200000.0,1,0,11025,3
0.696,0.462,0.0,-9.152,1.0,0.036,0.695,2.47e-05,0.113,0.526,124.377,4.0,252413.0,0,0,11026,3
0.718,0.733,10.0,-4.563,0.0,0.178,0.199,1.02e-05,0.286,0.863,92.013,4.0,180922.0,0,0,11027,3
0.566,0.518,2.0,-6.892,1.0,0.042,0.779,4.5e-06,0.0767,0.923,155.711,3.0,368506.0,0,0,11028,3
0.689,0.682,11.0,-6.578,0.0,0.0288,0.271,0.0,0.272,0.617,104.068,4.0,210012.0,0,0,11029,3
0.862,0.619,6.0,-6.645,0.0,0.318,0.0434,0.0,0.117,0.512,95.036,4.0,174000.0,0,1,11030,3
0.672,0.489,0.0,-5.15,1.0,0.0285,0.549,0.0,0.16,0.927,98.447,3.0,203346.0,0,0,11031,3
0.807,0.457,7.0,-10.013,1.0,0.0374,0.66,0.0391,0.181,0.418,122.518,3.0,261359.0,0,0,11032,3
0.793,0.308,0.0,-10.414,0.0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4.0,200000.0,1,0,11033,3
0.837,0.791,4.0,-3.157,0.0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,4.0,184435.0,1,1,11034,3
0.459,0.958,7.0,-3.312,1.0,0.138,0.00681,3.93e-06,0.0923,0.434,101.911,4.0,135400.0,0,0,11035,3
0.475,0.723,6.0,-7.091,0.0,0.174,0.0241,1.1e-06,0.382,0.592,104.934,3.0,187071.0,1,0,11036,3
0.6,0.869,4.0,-5.565,0.0,0.315,0.0364,0.0,0.287,0.786,85.409,4.0,175666.0,0,1,11037,3
0.844,0.75,11.0,-4.047,1.0,0.124,0.181,0.0,0.154,0.856,107.908,4.0,130037.0,1,0,11038,3
0.43,0.744,7.0,-7.924,1.0,0.0707,0.0491,0.0,0.295,0.812,172.522,4.0,215426.0,0,0,11039,3
0.705,0.809,5.0,-4.484,1.0,0.068,0.145,5.75e-05,0.216,0.508,107.21,4.0,218130.0,0,0,11040,3
0.601,0.486,9.0,-10.852,1.0,0.116,0.862,0.0204,0.336,0.514,67.607,4.0,159973.0,0,0,11041,3
0.863,0.666,1.0,-4.158,0.0,0.152,0.212,0.000493,0.103,0.838,163.908,4.0,178946.0,1,0,11042,3
0.423,0.732,2.0,-6.212,0.0,0.152,0.303,0.0492,0.969,0.534,84.366,4.0,226864.0,0,0,11043,3
0.787,0.546,0.0,-7.094,0.0,0.0532,0.305,4.55e-05,0.122,0.222,93.05,4.0,176936.0,0,1,11044,3
0.844,0.841,4.0,-6.671,0.0,0.138,0.156,3.68e-05,0.0501,0.831,97.996,4.0,208800.0,0,0,11045,3
0.74,0.639,10.0,-5.276,1.0,0.036,0.555,0.0,0.0863,0.975,126.002,4.0,194040.0,0,0,11046,3
0.512,0.854,1.0,-4.572,1.0,0.054,0.000778,0.0069,0.195,0.514,191.939,4.0,177314.0,0,0,11047,3
0.822,0.897,0.0,-5.308,0.0,0.118,0.262,0.0,0.226,0.661,114.964,4.0,158608.0,1,0,11048,3
0.865,0.573,5.0,-5.501,1.0,0.0678,0.0863,0.0,0.305,0.563,94.999,4.0,155960.0,0,0,11049,3
0.706,0.6,4.0,-5.648,0.0,0.0736,0.116,0.0,0.305,0.345,81.028,4.0,195800.0,0,0,11050,3
0.889,0.514,4.0,-6.38,1.0,0.17,0.134,0.0,0.0859,0.586,104.976,4.0,151510.0,1,0,11051,3
0.795,0.845,9.0,-3.809,0.0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4.0,254920.0,1,0,11052,3
0.886,0.708,4.0,-5.915,0.0,0.0911,0.107,0.0114,0.044,0.965,109.976,4.0,317280.0,0,0,11053,3
0.554,0.509,1.0,-9.429,1.0,0.339,0.149,1.86e-05,0.094,0.718,199.874,4.0,195134.0,0,1,11054,3
0.891,0.62,7.0,-7.463,1.0,0.244,0.139,1.61e-05,0.0805,0.404,98.093,4.0,204500.0,1,1,11055,3
0.494,0.442,9.0,-8.764,1.0,0.106,0.437,0.00049,0.111,0.4,89.506,5.0,231000.0,0,0,11056,3
0.762,0.742,5.0,-5.161,1.0,0.0367,0.288,0.000145,0.0971,0.912,110.001,4.0,211626.0,0,0,11057,3
0.85,0.715,6.0,-5.828,1.0,0.0723,0.698,0.0,0.108,0.966,126.757,5.0,169263.0,1,0,11058,3
0.729,0.739,10.0,-7.231,1.0,0.216,0.0549,0.0,0.105,0.965,167.843,4.0,250880.0,0,0,11059,3
0.616,0.714,7.0,-3.965,0.0,0.311,0.243,0.0,0.316,0.695,176.192,4.0,272277.0,0,0,11060,3
0.825,0.414,2.0,-6.634,1.0,0.144,0.00265,0.0,0.357,0.106,72.993,4.0,200547.0,1,0,11061,3
0.543,0.358,7.0,-8.927,1.0,0.151,0.546,0.0,0.226,0.441,110.457,4.0,336733.0,0,0,11062,3
0.647,0.876,10.0,-5.662,1.0,0.185,0.881,3.59e-05,0.26,0.949,151.925,4.0,162897.0,0,0,11063,3
0.708,0.788,1.0,-3.745,1.0,0.122,0.119,1.51e-05,0.0543,0.697,178.039,4.0,219853.0,0,0,11064,3
0.924,0.723,8.0,-3.142,1.0,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,4.0,130666.0,0,1,11065,3
0.777,0.712,10.0,-4.84,1.0,0.277,0.217,0.0,0.091,0.68,95.692,4.0,175733.0,0,1,11066,3
0.79,0.833,11.0,-5.137,1.0,0.0661,0.291,0.0,0.115,0.955,90.03,4.0,188773.0,0,0,11067,3
0.726,0.994,5.0,-2.433,0.0,0.0543,0.021,0.0108,0.222,0.779,129.989,4.0,264900.0,0,1,11068,3
0.738,0.864,4.0,-4.774,0.0,0.223,0.0609,0.000156,0.265,0.632,105.978,4.0,157931.0,1,0,11069,3
0.689,0.705,0.0,-3.224,0.0,0.102,0.256,1.06e-06,0.108,0.456,89.109,4.0,209160.0,0,0,11070,3
0.686,0.915,10.0,-2.756,0.0,0.0449,0.079,0.000275,0.107,0.743,100.003,4.0,211560.0,0,0,11071,3
0.49,0.625,2.0,-6.898,1.0,0.0423,0.503,4.45e-06,0.106,0.552,78.723,4.0,219573.0,0,0,11072,3
0.699,0.917,0.0,-4.897,1.0,0.115,0.078,0.0,0.065,0.889,130.04,4.0,198786.0,0,1,11073,3
0.775,0.828,0.0,-3.972,1.0,0.139,0.289,0.0,0.434,0.571,79.992,4.0,243386.0,0,0,11074,3
0.877,0.781,5.0,-4.459,0.0,0.0548,0.0315,0.000397,0.239,0.373,102.994,4.0,168640.0,0,1,11075,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,11076,3
0.812,0.855,7.0,-3.725,1.0,0.0554,0.0789,0.000167,0.108,0.573,90.04,4.0,192477.0,1,0,11077,3
0.481,0.65,4.0,-8.926,0.0,0.0391,0.412,0.000236,0.941,0.54,90.086,4.0,260565.0,0,0,11078,3
0.865,0.573,5.0,-5.501,1.0,0.0678,0.0863,0.0,0.305,0.563,94.999,4.0,155960.0,0,0,11079,3
0.716,0.542,11.0,-6.195,1.0,0.304,0.358,0.0,0.106,0.571,77.502,4.0,260173.0,0,1,11080,3
0.454,0.374,7.0,-14.343,1.0,0.0275,0.406,0.0133,0.332,0.254,180.445,4.0,252733.0,0,0,11081,3
0.801,0.623,0.0,-7.861,1.0,0.0982,0.107,0.00393,0.0853,0.801,104.982,4.0,221228.0,0,0,11082,3
0.815,0.801,7.0,-4.271,0.0,0.143,0.229,1.14e-05,0.0762,0.533,96.473,4.0,207493.0,0,0,11083,3
0.741,0.779,6.0,-5.168,0.0,0.0376,0.413,5.03e-06,0.0491,0.51,102.02,4.0,186686.0,0,0,11084,3
0.907,0.393,4.0,-7.636,0.0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,4.0,205458.0,1,1,11085,3
0.634,0.73,11.0,-7.353,0.0,0.385,0.378,2.04e-05,0.0985,0.575,101.901,4.0,181360.0,1,0,11086,3
0.914,0.481,1.0,-16.193,1.0,0.226,0.0235,2.35e-06,0.094,0.498,104.03,4.0,371822.0,0,0,11087,3
0.603,0.661,0.0,-5.857,0.0,0.088,0.221,0.000303,0.0997,0.919,92.135,3.0,181045.0,0,0,11088,3
0.834,0.536,0.0,-7.455,0.0,0.117,0.546,7.46e-05,0.0646,0.962,99.924,4.0,92342.0,0,0,11089,3
0.764,0.701,6.0,-8.157,0.0,0.0298,0.0309,1.32e-06,0.825,0.901,134.015,4.0,271333.0,0,0,11090,3
0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,248768.0,0,0,11091,3
0.869,0.802,9.0,-3.37,0.0,0.504,0.0978,0.0,0.0998,0.346,140.89,4.0,193970.0,1,0,11092,3
0.799,0.542,0.0,-7.142,1.0,0.0308,0.0858,1.5e-06,0.126,0.673,107.993,4.0,264210.0,0,1,11093,3
0.787,0.728,6.0,-3.455,0.0,0.389,0.189,2.29e-05,0.0629,0.545,180.066,4.0,200197.0,0,1,11094,3
0.556,0.509,1.0,-7.426,1.0,0.245,0.33,0.0,0.15,0.206,137.215,5.0,163160.0,1,0,11095,3
0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,248768.0,0,0,11096,3
0.716,0.434,5.0,-13.727,1.0,0.038,0.0246,0.000158,0.342,0.584,110.11,4.0,275840.0,0,0,11097,3
0.691,0.894,9.0,-1.681,0.0,0.115,0.291,0.0,0.104,0.623,184.018,4.0,241880.0,0,0,11098,3
0.817,0.855,7.0,-3.282,0.0,0.244,0.318,0.0,0.0517,0.783,104.909,4.0,196973.0,0,0,11099,3
0.842,0.641,1.0,-8.708,1.0,0.0725,0.00997,0.000293,0.0793,0.462,112.988,4.0,208141.0,0,0,11100,3
0.771,0.66,11.0,-5.067,0.0,0.114,0.369,0.0,0.119,0.423,135.965,4.0,284626.0,0,0,11101,3
0.759,0.843,8.0,-3.718,1.0,0.0913,0.127,0.0,0.114,0.56,105.016,4.0,263666.0,0,0,11102,3
0.888,0.782,9.0,-6.195,0.0,0.21,0.23,0.0,0.315,0.82,118.017,4.0,205423.0,1,1,11103,3
0.845,0.706,4.0,-4.626,0.0,0.0837,0.0571,0.0,0.122,0.498,97.035,4.0,187290.0,0,0,11104,3
0.728,0.418,5.0,-6.852,1.0,0.0336,0.384,0.0,0.0931,0.883,145.171,3.0,234320.0,0,0,11105,3
0.666,0.793,1.0,-5.192,0.0,0.332,0.286,0.0,0.0623,0.649,99.077,4.0,143030.0,1,0,11106,3
0.329,0.408,0.0,-10.672,1.0,0.0629,0.575,0.0,0.115,0.408,182.961,4.0,268683.0,0,0,11107,3
0.886,0.708,4.0,-5.915,0.0,0.0911,0.107,0.0114,0.044,0.965,109.976,4.0,317280.0,0,0,11108,3
0.764,0.774,5.0,-2.871,0.0,0.202,0.0178,0.0,0.113,0.597,149.952,4.0,168979.0,1,1,11109,3
0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.839,95.001,4.0,200480.0,0,1,11110,3
0.918,0.788,0.0,-4.581,1.0,0.036,0.117,0.000198,0.0996,0.956,126.016,4.0,154626.0,0,1,11111,3
0.75,0.819,7.0,-9.839,0.0,0.0335,0.536,0.00132,0.665,0.689,116.019,4.0,299163.0,0,0,11112,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,11113,3
0.441,0.635,9.0,-8.318,1.0,0.0385,0.109,0.0,0.126,0.479,121.745,4.0,159960.0,0,0,11114,3
0.845,0.854,4.0,-5.897,0.0,0.197,0.0376,1.45e-05,0.343,0.636,102.008,4.0,202446.0,1,0,11115,3
0.715,0.622,4.0,-3.046,0.0,0.111,0.11,0.0,0.123,0.407,158.088,4.0,173325.0,1,0,11116,3
0.718,0.776,7.0,-5.208,0.0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,4.0,227786.0,0,0,11117,3
0.65,0.592,5.0,-6.193,0.0,0.112,0.372,0.0,0.0866,0.58,135.971,4.0,219706.0,0,0,11118,3
0.581,0.658,0.0,-11.49,1.0,0.0391,0.63,0.0,0.246,0.746,87.157,4.0,244133.0,0,0,11119,3
0.746,0.637,7.0,-5.816,0.0,0.161,0.00155,0.0,0.404,0.32,89.986,4.0,214405.0,0,0,11120,3
0.583,0.764,7.0,-5.699,0.0,0.0584,0.265,0.0,0.114,0.538,86.977,4.0,237065.0,0,0,11121,3
0.753,0.701,8.0,-5.249,0.0,0.405,0.00291,7.77e-06,0.151,0.517,161.657,3.0,161115.0,0,0,11122,3
0.672,0.504,11.0,-8.925,0.0,0.0446,0.594,0.0,0.133,0.546,97.943,4.0,264547.0,0,0,11123,3
0.656,0.873,1.0,-4.566,1.0,0.384,0.511,0.0,0.176,0.755,91.187,4.0,184632.0,1,0,11124,3
0.825,0.625,7.0,-7.235,1.0,0.0672,0.0202,0.0,0.217,0.86,105.053,4.0,242764.0,0,0,11125,3
0.627,0.858,11.0,-2.824,0.0,0.386,0.263,0.0,0.21,0.342,92.523,4.0,209160.0,0,0,11126,3
0.755,0.68,1.0,-8.543,0.0,0.274,0.00835,1.55e-06,0.219,0.49,149.96,4.0,243200.0,1,0,11127,3
0.452,0.819,2.0,-4.394,1.0,0.0863,0.175,0.69,0.224,0.423,124.649,4.0,217213.0,0,0,11128,3
0.807,0.803,11.0,-4.156,1.0,0.126,0.6,0.0085,0.136,0.706,91.982,4.0,258799.0,0,0,11129,3
0.537,0.768,7.0,-4.412,0.0,0.177,0.139,0.0,0.108,0.508,171.997,4.0,276279.0,0,1,11130,3
0.705,0.562,8.0,-3.378,0.0,0.0674,0.257,0.0,0.137,0.569,163.893,4.0,167760.0,0,0,11131,3
0.512,0.562,4.0,-9.623,1.0,0.0332,0.0141,0.0152,0.283,0.523,159.211,4.0,291360.0,0,0,11132,3
0.87,0.479,9.0,-7.779,1.0,0.165,0.161,0.000157,0.209,0.717,104.059,4.0,159123.0,0,0,11133,3
0.935,0.602,1.0,-7.05,0.0,0.279,0.0794,0.0,0.088,0.775,99.048,4.0,179408.0,0,0,11134,3
0.87,0.479,9.0,-7.779,1.0,0.165,0.161,0.000157,0.209,0.717,104.059,4.0,159123.0,0,0,11135,3
0.666,0.651,7.0,-3.723,0.0,0.183,0.0956,0.0,0.214,0.372,174.077,4.0,208906.0,0,1,11136,3
0.341,0.604,11.0,-7.346,0.0,0.074,0.325,3.84e-05,0.951,0.244,68.198,4.0,201388.0,0,0,11137,3
0.723,0.62,11.0,-6.983,1.0,0.461,0.0242,0.0,0.0759,0.717,111.792,5.0,223720.0,0,0,11138,3
0.789,0.505,7.0,-9.023,1.0,0.0414,0.758,1.44e-06,0.0757,0.98,130.29,4.0,162214.0,0,0,11139,3
0.684,0.762,0.0,-5.147,1.0,0.0564,0.419,0.0,0.0759,0.905,172.015,4.0,245360.0,0,0,11140,3
0.659,0.878,11.0,-4.532,1.0,0.032,0.178,0.0,0.297,0.881,79.972,4.0,247946.0,0,0,11141,3
0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0,161803.0,0,1,11142,3
0.651,0.827,10.0,-5.108,0.0,0.0319,0.00162,0.0902,0.0803,0.851,114.918,4.0,182608.0,0,1,11143,3
0.69,0.683,5.0,-7.186,0.0,0.0968,0.076,0.000113,0.134,0.549,160.088,4.0,124498.0,0,1,11144,3
0.835,0.4,8.0,-13.944,1.0,0.353,0.0938,0.0679,0.103,0.523,103.657,4.0,185260.0,0,0,11145,3
0.947,0.806,11.0,-4.191,0.0,0.296,0.00815,0.0,0.0811,0.634,99.999,4.0,215700.0,1,0,11146,3
0.678,0.698,7.0,-4.57,1.0,0.0587,0.00214,4.94e-06,0.0945,0.812,192.005,4.0,182506.0,0,0,11147,3
0.84,0.529,6.0,-7.521,0.0,0.297,0.241,3.67e-05,0.111,0.581,67.432,5.0,147326.0,1,0,11148,3
0.795,0.715,9.0,-4.923,0.0,0.0779,0.248,0.0,0.138,0.689,106.932,4.0,229345.0,1,0,11149,3
0.74,0.518,8.0,-4.914,1.0,0.0415,0.562,3.79e-06,0.0456,0.981,132.998,5.0,206875.0,0,0,11150,3
0.701,0.888,7.0,-4.798,1.0,0.116,0.458,0.0,0.684,0.808,120.048,4.0,202706.0,0,0,11151,3
0.653,0.446,0.0,-7.867,1.0,0.0351,0.546,4.52e-05,0.109,0.472,100.018,4.0,218550.0,0,1,11152,3
0.814,0.786,8.0,-5.178,0.0,0.232,0.069,0.0,0.0976,0.797,93.025,4.0,183225.0,0,1,11153,3
0.817,0.539,6.0,-6.349,0.0,0.0621,0.0141,0.000496,0.099,0.158,97.061,4.0,210367.0,0,0,11154,3
0.603,0.687,6.0,-3.675,1.0,0.166,0.244,0.0,0.106,0.696,103.691,4.0,132815.0,1,0,11155,3
0.759,0.716,11.0,-6.36,0.0,0.0818,0.0223,0.0,0.231,0.469,105.021,4.0,209733.0,0,1,11156,3
0.721,0.687,0.0,-5.189,1.0,0.0554,0.00957,0.0041,0.0462,0.619,128.013,4.0,373626.0,1,0,11157,3
0.747,0.752,11.0,-5.324,1.0,0.0417,0.116,0.0,0.128,0.512,106.97,4.0,188411.0,0,1,11158,3
0.776,0.82,8.0,-4.405,0.0,0.0414,0.287,0.000361,0.242,0.773,89.982,4.0,195709.0,0,0,11159,3
0.811,0.844,8.0,-4.395,1.0,0.0898,0.31,0.0,0.731,0.889,93.48,4.0,175187.0,0,1,11160,3
0.572,0.848,7.0,-10.054,1.0,0.125,0.739,4.67e-06,0.245,0.927,157.621,4.0,163066.0,0,0,11161,3
0.616,0.844,1.0,-4.674,1.0,0.201,0.124,0.0,0.255,0.785,177.916,4.0,217531.0,0,0,11162,3
0.803,0.866,3.0,-4.503,0.0,0.0627,0.122,0.0153,0.193,0.772,95.008,4.0,168466.0,1,0,11163,3
0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4.0,198973.0,1,1,11164,3
0.837,0.691,1.0,-4.982,1.0,0.147,0.0207,0.00361,0.198,0.648,140.047,4.0,176345.0,0,0,11165,3
0.804,0.902,11.0,-3.067,0.0,0.0846,0.265,0.000402,0.065,0.72,155.98,4.0,211394.0,0,1,11166,3
0.589,0.419,5.0,-9.2,1.0,0.042,0.206,0.0,0.0852,0.716,94.099,4.0,237880.0,0,0,11167,3
0.663,0.696,9.0,-4.957,0.0,0.103,0.0561,3.77e-05,0.0778,0.738,180.113,4.0,235746.0,0,1,11168,3
0.522,0.55,0.0,-9.911,1.0,0.0662,0.188,0.0,0.754,0.391,138.276,4.0,196533.0,0,0,11169,3
0.682,0.633,4.0,-6.213,1.0,0.239,0.307,0.0328,0.112,0.601,123.259,5.0,153946.0,1,0,11170,3
0.922,0.763,5.0,-5.948,0.0,0.0974,0.261,0.0672,0.464,0.478,128.032,4.0,226313.0,0,1,11171,3
0.64,0.542,5.0,-10.288,0.0,0.508,0.603,0.0,0.137,0.578,123.222,5.0,195056.0,1,0,11172,3
0.588,0.443,6.0,-6.197,0.0,0.0694,0.583,0.0,0.136,0.642,89.749,4.0,206666.0,0,0,11173,3
0.572,0.567,11.0,-12.398,0.0,0.0388,0.0435,0.129,0.0966,0.768,81.917,4.0,177466.0,0,0,11174,3
0.789,0.564,7.0,-8.222,1.0,0.136,0.0623,0.0,0.138,0.445,93.683,4.0,295209.0,0,0,11175,3
0.7,0.534,9.0,-6.113,1.0,0.083,0.167,0.0,0.102,0.368,157.987,4.0,176040.0,0,0,11176,3
0.751,0.897,1.0,-3.602,1.0,0.0468,0.00957,2.72e-05,0.329,0.483,119.97,4.0,260696.0,1,0,11177,3
0.648,0.725,11.0,-7.064,0.0,0.266,0.063,0.0,0.111,0.563,100.192,4.0,146400.0,1,0,11178,3
0.483,0.65,7.0,-6.752,0.0,0.0349,0.573,2.97e-05,0.228,0.637,94.988,4.0,276400.0,0,1,11179,3
0.781,0.507,0.0,-10.073,1.0,0.162,0.668,3.74e-06,0.159,0.767,105.417,4.0,217360.0,0,0,11180,3
0.459,0.736,6.0,-5.508,0.0,0.0487,0.288,0.0,0.235,0.751,88.195,4.0,162998.0,0,0,11181,3
0.786,0.585,7.0,-6.564,1.0,0.105,0.375,2.06e-05,0.117,0.483,94.995,4.0,208815.0,1,0,11182,3
0.649,0.57,9.0,-6.17,0.0,0.029,0.174,1.01e-05,0.496,0.506,110.061,4.0,263826.0,0,0,11183,3
0.812,0.855,7.0,-3.725,1.0,0.0554,0.0789,0.000167,0.108,0.573,90.04,4.0,192477.0,1,0,11184,3
0.755,0.806,0.0,-4.618,0.0,0.0479,0.544,0.000114,0.0908,0.892,98.008,4.0,252244.0,0,0,11185,3
0.793,0.747,7.0,-4.854,0.0,0.165,0.0694,0.0,0.0828,0.57,95.036,4.0,231840.0,0,0,11186,3
0.74,0.642,2.0,-5.887,0.0,0.11,0.489,2.94e-06,0.0711,0.925,167.975,4.0,208526.0,0,0,11187,3
0.831,0.818,2.0,-7.827,1.0,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4.0,212413.0,0,0,11188,3
0.55,0.885,11.0,-1.983,0.0,0.0372,0.0418,0.0275,0.17,0.735,126.367,4.0,159960.0,0,0,11189,3
0.828,0.763,1.0,-7.613,1.0,0.095,0.0741,0.0103,0.0882,0.861,90.004,4.0,191973.0,0,0,11190,3
0.507,0.752,2.0,-4.337,1.0,0.19,0.52,0.0,0.258,0.953,124.96,4.0,260507.0,0,0,11191,3
0.594,0.587,4.0,-8.705,1.0,0.0268,0.413,0.00013,0.0904,0.448,85.002,4.0,276705.0,0,1,11192,3
0.661,0.392,7.0,-12.332,1.0,0.0609,0.0217,0.0,0.335,0.619,82.118,4.0,230693.0,0,0,11193,3
0.767,0.503,4.0,-9.66,0.0,0.322,0.175,0.000137,0.473,0.365,98.11,4.0,160078.0,0,0,11194,3
